time_s,voltage_V,current_A,ah,wh,power_W,battery_temp_C,chamber_temp_C,ambient_temp_C,temperature_profile,test_group,test_type,cycle_name,cell_id,file_name,source_path,time_from_discharge_start_s,discharged_ah,soc_percent,ocv_V
44820.01900412142,3.6022,-0.14454,-1.76541,-6.80685,-0.520661988,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44520.00000178814,1.7925799999999998,40.14578067454448,3.6022
44880.02699688077,3.60156,-0.14454,-1.76783,-6.81555,-0.5205694824,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44580.007994547486,1.795,40.064976910825365,3.60156
44940.027003362775,3.60156,-0.14454,-1.77024,-6.82425,-0.5205694824,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44640.00800102949,1.79741,39.98450704695634,3.60156
45000.0160060823,3.60092,-0.14454,-1.77266,-6.83295,-0.5204769768,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44699.99700374901,1.7998299999999998,39.903703283237235,3.60092
45060.028997808695,3.60027,-0.14536,-1.77508,-6.84165,-0.5233352472,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44760.00999547541,1.80225,39.82289951951812,3.60027
45120.020002126694,3.59963,-0.14536,-1.77749,-6.85035,-0.5232422167999999,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44820.00099979341,1.80466,39.74242965564908,3.59963
45180.02600334585,3.59963,-0.14454,-1.77991,-6.85905,-0.5202905202,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44880.007001012564,1.80708,39.66162589192997,3.59963
45240.016001835465,3.59899,-0.14536,-1.78232,-6.86774,-0.5231491864,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,44939.99699950218,1.8094899999999998,39.581156028060946,3.59899
45300.02600625157,3.59834,-0.14454,-1.78474,-6.87644,-0.5201040635999999,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45000.00700391829,1.81191,39.50035226434183,3.59834
45360.01700051129,3.5977,-0.14454,-1.78715,-6.88513,-0.520011558,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45059.997998178005,1.81432,39.41988240047281,3.5977
45420.02800069749,3.5977,-0.14536,-1.78957,-6.89382,-0.522961672,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45120.00899836421,1.81674,39.33907863675369,3.5977
45480.027997121215,3.59706,-0.14454,-1.79199,-6.90251,-0.5199190524,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45180.00899478793,1.8191599999999999,39.25827487303458,3.59706
45540.02199880779,3.59641,-0.14536,-1.7944,-6.91119,-0.5227741576,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45240.002996474504,1.82157,39.17780500916555,3.59641
45600.02300105989,3.59641,-0.14454,-1.79682,-6.91988,-0.5198251014,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45300.00399872661,1.82399,39.097001245446435,3.59641
45660.02000011504,3.59577,-0.14536,-1.79923,-6.92857,-0.5226811271999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45360.00099778175,1.8264,39.016531381577416,3.59577
45720.01499757171,3.59513,-0.14454,-1.80165,-6.93726,-0.5196400902,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45419.99599523842,1.82882,38.935727617858305,3.59513
45780.018001422286,3.59513,-0.14536,-1.80406,-6.94594,-0.5225880968,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45479.998999089,1.83123,38.85525775398927,3.59513
45840.02299681306,3.59448,-0.14454,-1.80648,-6.95462,-0.5195461392,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45540.003994479775,1.83365,38.77445399027015,3.59448
45900.01900009811,3.59384,-0.14536,-1.8089,-6.96331,-0.5224005824,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45599.999997764826,1.8360699999999999,38.69365022655106,3.59384
45960.024005547166,3.59384,-0.14536,-1.81131,-6.97199,-0.5224005824,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45660.00500321388,1.83848,38.61318036268202,3.59384
46020.02900093794,3.5932,-0.14454,-1.81373,-6.98067,-0.519361128,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45720.009998604655,1.8409,38.532376598962905,3.5932
46080.01699782908,3.59255,-0.14454,-1.81614,-6.98935,-0.519267177,25.85486,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45779.997995495796,1.84331,38.45190673509388,3.59255
46140.01800008118,3.59191,-0.14454,-1.81856,-6.99803,-0.5191746714,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45839.9989977479,1.8457299999999999,38.37110297137477,3.59191
46200.02900026739,3.59191,-0.14454,-1.82098,-7.00671,-0.5191746714,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45900.0099979341,1.84815,38.29029920765565,3.59191
46260.02100035548,3.59127,-0.14536,-1.82339,-7.01539,-0.5220270072,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,45960.0019980222,1.85056,38.20982934378663,3.59127
46320.02000100911,3.59062,-0.14536,-1.82581,-7.02406,-0.5219325231999999,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46020.00099867582,1.8529799999999998,38.12902558006752,3.59062
46380.01600429416,3.59062,-0.14454,-1.82822,-7.03273,-0.5189882148,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46079.99700196087,1.8553899999999999,38.048555716198486,3.59062
46440.02200551331,3.58998,-0.14536,-1.83064,-7.04141,-0.5218394928,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46140.00300318003,1.85781,37.967751952479375,3.58998
46500.024999305606,3.58934,-0.14454,-1.83305,-7.05008,-0.5188032036,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46200.00599697232,1.86022,37.88728208861034,3.58934
46560.03000475466,3.58934,-0.14536,-1.83547,-7.05875,-0.5217464624,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46260.01100242138,1.8626399999999999,37.80647832489124,3.58934
46620.01500427723,3.58869,-0.14536,-1.83789,-7.06742,-0.5216519784,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46319.996001943946,1.86506,37.72567456117212,3.58869
46680.026004463434,3.58805,-0.14454,-1.8403,-7.07609,-0.518616747,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46380.00700213015,1.86747,37.64520469730309,3.58805
46740.01600295305,3.58741,-0.14454,-1.84272,-7.08476,-0.5185242414000001,25.87728,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46439.99700061977,1.8698899999999998,37.56440093358398,3.58741
46800.029004737735,3.58741,-0.14536,-1.84513,-7.09342,-0.5214659175999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46500.01000240445,1.8722999999999999,37.48393106971495,3.58741
46860.02300642431,3.58676,-0.14536,-1.84755,-7.10209,-0.5213714335999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46560.004004091024,1.87472,37.403127305995845,3.58676
46920.0260002166,3.58612,-0.14454,-1.84996,-7.11075,-0.5183377848,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46620.00699788332,1.87713,37.322657442126804,3.58612
46980.0180003047,3.58548,-0.14454,-1.85238,-7.11941,-0.5182452792,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46679.998997971416,1.8795499999999998,37.2418536784077,3.58548
47040.02100415528,3.58548,-0.14454,-1.8548,-7.12807,-0.5182452792,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46740.002001821995,1.88197,37.16104991468859,3.58548
47100.025003775954,3.58483,-0.14454,-1.85721,-7.13673,-0.5181513282,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46800.00600144267,1.88438,37.080580050819556,3.58483
47160.0229986012,3.58483,-0.14454,-1.85963,-7.1454,-0.5181513282,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46860.003996267915,1.8867999999999998,36.99977628710045,3.58483
47220.021003484726,3.58419,-0.14454,-1.86204,-7.15405,-0.5180588226,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46920.00200115144,1.8892099999999998,36.919306423231426,3.58419
47280.02099990845,3.58355,-0.14454,-1.86446,-7.16271,-0.517966317,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,46980.001997575164,1.89163,36.83850265951231,3.58355
47340.02100639045,3.58355,-0.14454,-1.86687,-7.17137,-0.517966317,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47040.00200405717,1.89404,36.75803279564328,3.58355
47400.02199858427,3.5829,-0.14536,-1.86929,-7.18003,-0.5208103439999999,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47100.00299625099,1.8964599999999998,36.67722903192418,3.5829
47460.02300083637,3.58226,-0.14454,-1.87171,-7.18868,-0.5177798604,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47160.00399850309,1.89888,36.59642526820506,3.58226
47520.01999989152,3.58162,-0.14454,-1.87412,-7.19734,-0.5176873548,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47220.000997558236,1.90129,36.51595540433602,3.58162
47580.023999512196,3.58162,-0.14454,-1.87654,-7.20599,-0.5176873548,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47280.00499717891,1.90371,36.435151640616915,3.58162
47640.02099856734,3.58097,-0.14536,-1.87896,-7.21464,-0.5205297992,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47340.00199623406,1.9061299999999999,36.354347876897805,3.58097
47700.02800561488,3.58097,-0.14454,-1.88137,-7.2233,-0.5175934038000001,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47400.00900328159,1.90854,36.27387801302877,3.58097
47760.02600044012,3.58033,-0.14536,-1.88379,-7.23195,-0.5204367688,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47460.00699810684,1.91096,36.19307424930967,3.58033
47820.0300000608,3.57969,-0.14454,-1.8862,-7.24059,-0.5174083925999999,25.87728,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47520.01099772751,1.91337,36.112604385440626,3.57969
47880.02499751747,3.57904,-0.14536,-1.88862,-7.24924,-0.5202492543999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47580.00599518418,1.9157899999999999,36.03180062172152,3.57904
47940.02899713814,3.57904,-0.14454,-1.89103,-7.25789,-0.5173144416,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47640.00999480486,1.9182,35.951330757852496,3.57904
48000.019005686045,3.5784,-0.14536,-1.89345,-7.26653,-0.520156224,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47700.00000335276,1.92062,35.87052699413338,3.5784
48060.02699844539,3.57776,-0.14536,-1.89587,-7.27518,-0.5200631936,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47760.00799611211,1.9230399999999999,35.789723230414275,3.57776
48120.02800069749,3.57711,-0.14454,-1.89828,-7.28382,-0.5170354793999999,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47820.00899836421,1.9254499999999999,35.70925336654525,3.57711
48180.02499975264,3.57711,-0.14454,-1.9007,-7.29246,-0.5170354793999999,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47880.00599741936,1.92787,35.62844960282613,3.57711
48240.031000971794,3.57647,-0.14536,-1.90311,-7.3011,-0.5198756792,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,47940.01199863851,1.93028,35.54797973895709,3.57647
48300.02800002694,3.57583,-0.14454,-1.90553,-7.30974,-0.5168504682,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48000.00899769366,1.9326999999999999,35.467175975237986,3.57583
48360.015001147985,3.57518,-0.14454,-1.90795,-7.31838,-0.5167565172,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48059.9959988147,1.93512,35.38637221151888,3.57518
48420.02199813723,3.57518,-0.14454,-1.91036,-7.32702,-0.5167565172,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48120.002995803945,1.93753,35.30590234764984,3.57518
48480.025001987815,3.57454,-0.14536,-1.91278,-7.33566,-0.5195951343999999,25.87728,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48180.00599965453,1.9399499999999998,35.22509858393074,3.57454
48540.016006305814,3.57454,-0.14536,-1.91519,-7.3443,-0.5195951343999999,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48239.99700397253,1.9423599999999999,35.14462872006171,3.57454
48600.02700649202,3.5739,-0.14536,-1.91761,-7.35293,-0.519502104,25.65312,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48300.008004158735,1.94478,35.06382495634259,3.5739
48660.019006580114,3.57325,-0.14536,-1.92003,-7.36156,-0.51940762,25.66432,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48360.00000424683,1.9471999999999998,34.98302119262349,3.57325
48720.01900300384,3.57325,-0.14536,-1.92244,-7.3702,-0.51940762,25.86607,25,,constant,constant,unknown,,,05-08-17_13.26 C20 OCV Test_C20_25dC.mat,./dataset/dataset_trad/Panasonic 18650PF Data/Panasonic 18650PF Data/25degC/C20 OCV and 1C discharge tests_start_of_tests/05-08-17_13.26 C20 OCV Test_C20_25dC.mat,48420.00000067056,1.9496099999999998,34.90255132875446,3.57325
